layer_idx,head_idx,best_accuracy,best_epoch,timestamp
5,33,0.9696969696969697,1,2025-09-18 08:53:42
5,34,0.9878787878787879,1,2025-09-18 08:53:42
5,35,0.9636363636363636,7,2025-09-18 08:53:42
5,36,0.9818181818181818,1,2025-09-18 08:53:42
5,37,0.9939393939393939,1,2025-09-18 08:53:42
5,38,0.9636363636363636,5,2025-09-18 08:53:42
5,39,0.9818181818181818,1,2025-09-18 08:53:42
5,40,0.9818181818181818,17,2025-09-18 08:53:42
5,41,0.9878787878787879,3,2025-09-18 08:53:42
5,42,0.9939393939393939,3,2025-09-18 08:53:42
5,43,0.9696969696969697,2,2025-09-18 08:53:42
5,44,0.9696969696969697,1,2025-09-18 08:53:42
5,45,0.9818181818181818,4,2025-09-18 08:53:42
5,46,0.9818181818181818,1,2025-09-18 08:53:42
5,47,0.9818181818181818,1,2025-09-18 08:53:42
5,48,0.9818181818181818,1,2025-09-18 08:53:42
5,49,0.9818181818181818,1,2025-09-18 08:53:42
5,50,0.9757575757575757,1,2025-09-18 08:53:42
5,51,0.9818181818181818,1,2025-09-18 08:53:42
5,52,0.9939393939393939,1,2025-09-18 08:53:42
5,53,0.9818181818181818,1,2025-09-18 08:53:42
5,54,0.9878787878787879,4,2025-09-18 08:53:42
5,55,0.9939393939393939,1,2025-09-18 08:53:42
5,56,0.9636363636363636,1,2025-09-18 08:53:42
5,57,0.9757575757575757,1,2025-09-18 08:53:42
5,58,0.9818181818181818,7,2025-09-18 08:53:42
5,59,0.9818181818181818,1,2025-09-18 08:53:42
5,60,0.9757575757575757,1,2025-09-18 08:53:42
5,61,0.9696969696969697,1,2025-09-18 08:53:42
5,62,0.9757575757575757,1,2025-09-18 08:53:42
5,63,0.9757575757575757,5,2025-09-18 08:53:42
6,0,0.9757575757575757,1,2025-09-18 08:53:42
6,1,0.9757575757575757,1,2025-09-18 08:53:42
6,2,0.9939393939393939,1,2025-09-18 08:53:42
6,3,0.9757575757575757,1,2025-09-18 08:53:42
6,4,0.9575757575757575,1,2025-09-18 08:53:42
6,5,0.9939393939393939,1,2025-09-18 08:53:42
6,6,0.9939393939393939,4,2025-09-18 08:53:42
6,7,0.9757575757575757,1,2025-09-18 08:53:42
6,8,0.9818181818181818,1,2025-09-18 08:53:42
6,9,0.9757575757575757,7,2025-09-18 08:53:42
6,10,0.9818181818181818,1,2025-09-18 08:53:42
6,11,0.9818181818181818,1,2025-09-18 08:53:42
6,12,0.9939393939393939,1,2025-09-18 08:53:42
6,13,0.9696969696969697,1,2025-09-18 08:53:42
6,14,0.9818181818181818,5,2025-09-18 08:53:42
6,15,0.9636363636363636,1,2025-09-18 08:53:42
6,16,0.9636363636363636,1,2025-09-18 08:53:42
6,17,0.9757575757575757,1,2025-09-18 08:53:42
6,18,0.9939393939393939,1,2025-09-18 08:53:42
